,0
144,1.0986122886681098
145,-3.6109179126442243
146,2.7080502011022096
147,0.0
148,-0.22957444164450003
149,-1.9095425048844386
150,-1.1759989522835297
151,-1.6945505653270159
152,-0.2876820724517808
153,1.9459101490553132
154,-2.5512817187328727
155,-1.5040773967762742
156,-1.3862943611198906
157,-1.1430640512389436
158,0.8188353957234424
159,-1.5040773967762742
160,-0.3272129112084161
161,1.66875448959052
162,-1.5988558031035636
163,-0.07364971138278537
164,1.6094379124341003
165,-0.36179004460550246
166,-0.6312717768418579
167,0.1001065843457741
168,1.0799201556559574
169,3.4552646029324308
170,0.48957135110745853
171,-3.4385849137337754
172,-0.4054651081081645
173,1.3083328196501784
174,-3.7750571503549883
175,-1.3609765531356004
176,-0.7503055943998937
177,-3.044522437723423
178,-3.1090609588609937
179,-0.9808292530117262
180,1.6199323380900357
181,1.579619395405829
182,1.1786549963416464
183,1.3307245099650795
184,-0.0458919397395578
185,1.6094379124341003
186,1.4759065198095782
187,2.1186158961385364
188,-2.374905754573672
189,-2.20537618909303
190,2.1387581188362557
191,2.6081906816347313
192,-1.8152899666382492
193,0.594707107746693
194,0.5983687742326564
195,-0.5725191927713302
196,3.83945231259331
197,0.9415809683462844
198,-3.295836866004329
199,-0.8979415932059585
200,0.9852836033611068
201,-0.9597758438138939
202,-1.178654996341646
203,-1.635755220751474
204,-0.8522118751896328
205,-4.795790545596741
206,-1.460402333273612
207,0.9699001824795355
208,0.47000362924573547
209,1.7578579175523732
210,2.840872506745694
211,-0.5310239213542274
212,2.302585092994046
213,-0.4054651081081645
214,-0.08701137698962969
215,-1.6094379124341003
216,-3.295836866004329
217,1.0387519007444306
218,2.5221192594129214
219,-0.1431472023353389
220,0.9534302788236118
221,-0.4054651081081646
222,-2.624668592163159
223,1.3068301897656438
224,0.6931471805599452
225,-3.2386784521643803
226,-2.02320182335696
227,-0.9162907318741551
228,-1.3499267169490161
229,0.2231435513142097
230,0.16507975035944877
231,3.0389763136427366
232,1.3614348139065524
233,-0.35667494393873267
234,0.3281734338065174
235,-0.6931471805599454
236,-1.366876275262789
237,1.7917594692280547
238,0.288828204382404
239,-0.7503055943998937
240,1.9377585372986954
241,-0.7711087220296573
242,0.07410797215372211
243,0.8219800524029135
244,-3.295836866004329
245,-1.178654996341646
246,-2.43361335540045
247,-1.203972804325936
248,-0.8668106746107855
249,0.33314444652853803
250,1.2593855092558615
251,-0.3639698366910717
252,1.5114955084822872
253,-0.3313571359544425
254,-2.833213344056216
255,-1.5769147207285408
256,-1.1917027117341217
257,-1.885285527238878
258,-1.0459685551826876
259,-1.9062311751311138
260,-0.9360933591703349
261,-0.2025242641114744
262,0.6241543090729942
263,0.968250470804866
264,2.313337884770308
265,0.7495001171110767
266,-1.1592369104845446
267,1.2992829841302609
268,1.7749523509116738
269,0.4054651081081645
270,0.04445176257083361
271,-0.998505704322226
272,-1.0986122886681098
273,-1.2163953243244934
274,-1.6232949470955265
275,-1.5314763709643886
276,1.3609765531356008
277,5.45389559836648
278,0.0
279,-1.885285527238878
280,-2.7454377331738304
281,-2.7343675094195836
282,0.6931471805599454
283,0.4054651081081645
284,1.8191584434161694
285,-1.6529230243738393
286,-1.2573606777439972
287,-1.3580783287057872
288,-0.6931471805599454
289,0.3069294348832007
290,-3.9318256327243257
291,0.6931471805599453
292,-0.9808292530117262
293,-0.6931471805599453
294,0.45721163793254554
295,1.8718021769015913
296,0.2231435513142097
297,-1.8281271133989296
298,1.5163474893680888
299,0.0
300,-0.6931471805599453
301,1.7448425494403033
302,-1.3217558399823197
303,-0.9060932049627092
304,0.916290731874155
305,-0.4328640822962786
306,0.2876820724517808
307,2.094945728215801
308,-2.70805020110221
309,-0.6190392084062233
310,-1.1252805357502709
311,-0.18232155679395445
312,-0.5199368140112091
313,-3.3322045101752034
314,3.9796816539019604
315,-0.4989911661189872
316,0.5273549257172014
317,-2.508437147198194
318,0.5634693572514125
319,-0.5108256237659905
320,0.7949298748698879
321,-1.111857515418131
322,-0.6931471805599454
323,1.8140321048371786
324,-0.635988766719997
325,-0.4054651081081645
326,-0.735706794978741
327,0.10969891725642444
328,-0.6931471805599453
329,-0.9236708391717778
330,0.980829253011726
331,-1.1962507582320256
332,0.4686745794425822
333,-1.6094379124341003
334,-1.5581214922575932
335,1.2286654169163076
336,-2.4849066497880004
337,1.3083328196501784
338,-1.5830046553659445
339,-0.06453852113757108
340,0.6931471805599453
341,-0.30466040898619884
342,1.2181574393178924
343,-0.4729063889036973
344,3.5263605246161616
345,0.16251892949777424
346,0.6211736809348558
347,-0.027398974188114433
348,-0.5016931402027183
349,-3.4385849137337754
350,-0.6286086594223743
351,-0.6720937713621127
352,-1.9042374526547454
353,-3.2386784521643803
354,-1.366876275262789
355,-3.7376696182833684
356,-2.5993783556910657
357,-1.4098248585300843
358,-0.719122666963206
359,-1.9095425048844386
360,0.523248143764548
361,0.8391462486305334
362,-2.833213344056216
363,-2.7902882993391827
364,0.2280812269974697
365,-0.9886113934537812
366,1.6933193964148026
367,0.0
368,-0.5461649902112997
369,0.20398202521549752
370,-2.384823191231018
371,-2.1972245773362196
372,-3.3499040872746053
373,-1.3499267169490161
374,-0.8266785731844679
375,0.4307829160924541
376,-1.122142786078304
377,-1.7619065060783736
378,2.4690152824513656
379,2.833213344056216
380,-3.8794998137225862
381,-0.28768207245178123
382,0.6082477367734591
383,2.3978952727983707
384,2.5649493574615363
385,-1.6094379124341005
386,0.0
387,-1.7525851147694993
388,-2.5973846332146904
389,0.31368068464381194
390,-0.4054651081081645
391,1.5404450409471486
392,-0.8109302162163288
393,-0.9062403960206535
394,-2.4203681286504293
395,-3.291713148820467
396,-1.2354714713853068
397,-4.330733340286331
398,1.483879099187918
399,-2.515678308454754
400,0.499955951529087
401,-0.5423242908253614
402,-0.2876820724517808
403,-1.7917594692280547
404,-1.252762968495368
405,-3.619886582626984
406,0.7884573603642704
407,0.09531017980432477
408,1.3862943611198906
409,0.6931471805599454
410,0.0
411,0.6931471805599453
412,-1.916922612182061
413,3.3860837438521076
414,-1.1611326456494435
415,-1.460402333273612
416,-1.7707060600302227
417,-0.08894748601649649
418,0.8574502318512214
419,-0.3305637999350468
420,-1.6650077635889111
421,-1.5988558031035636
422,1.0986122886681096
423,-1.6094379124341005
424,-0.7166776779701389
425,0.28768207245178123
426,0.4595323293784399
427,0.0
428,3.333394278310793
429,-1.5040773967762737
430,0.6931471805599452
431,-0.5877866649021186
432,2.8514287839475574
433,-0.03854743625646284
434,-0.08455738802806279
435,-3.6635616461296463
436,-0.7184649885442349
437,1.7346010553881066
438,-1.1895840668738367
439,-0.41616039722491216
440,1.0818051703517289
441,-0.8448317678920105
442,1.4586150226995165
443,-0.9279867716373458
444,0.5596157879354227
445,-2.4849066497880004
446,-1.029619417181158
447,0.07770898432731599
448,-2.1972245773362196
449,0.8823891801984738
450,-1.280933845462064
451,-2.3025850929940455
452,0.33647223662121295
453,0.33359768196536327
454,-0.09352605801082348
455,-2.8903717578961645
456,-2.639057329615259
457,-1.3480731482996933
458,3.2088254890146994
459,-2.751535313041949
460,-2.010448670192884
461,0.49166409766728086
462,-0.9808292530117257
463,-3.2386784521643803
464,1.0986122886681098
465,-1.4663370687934267
466,0.05264373348542195
467,-0.10948423284168829
468,-1.2845116668099479
469,-0.8780695190539576
470,-0.17384692980298233
471,0.955465086332812
472,-0.916290731874155
473,-2.339972625065666
474,-4.59511985013459
475,-2.8903717578961645
476,0.6671716941566848
477,-1.917694116641236
478,-1.4469189829363258
479,2.461486375579902
480,-1.8191584434161694
481,-1.6650077635889111
482,-0.029413885206293955
483,0.20763936477824485
484,-0.21256144198367277
485,0.7472144018302211
486,0.7731898882334813
487,-1.0498221244986778
488,-0.18232155679395445
489,-1.2241711019141324
490,-1.1895840668738367
491,-2.6026896854443837
492,2.367123614131617
493,0.0
494,-2.959364629383116
495,-0.6931471805599453
496,-1.9169226121820613
497,1.252762968495368
498,-0.6505875661411498
499,-0.2144098713454552
500,0.0
501,0.49166409766728125
502,0.6264288673367469
503,-2.197224577336219
504,-0.7390391202995351
505,-2.0412203288596382
506,-0.9614111671546248
507,-0.05465841253786419
508,-0.37309982360613336
509,3.372073669940187
510,1.0588240386096972
511,-1.203972804325936
512,1.6496443329121409
513,-0.14953173397096364
514,3.186352633162641
515,-1.8191584434161694
516,-0.6641596436866934
517,-0.2968987275567052
518,1.2527629684953685
519,-1.85238409104449
520,-0.8754687373539001
521,-3.6635616461296463
522,-1.368902618408022
523,-4.718498871295094
524,-0.20585205420414798
525,-1.6094379124341003
526,0.3483066942682158
527,3.13549421592915
528,-0.03007745523727845
529,-3.295836866004329
530,-0.5108256237659905
531,0.0
532,-2.5455312716044354
533,0.30228087187293395
534,-1.6094379124341005
535,-0.44468582126144574
536,0.42456527948158307
537,5.62040086571715
538,-1.0986122886681098
539,-0.5371429320833645
540,0.9295359586241756
541,0.2876820724517808
542,1.0721206732211335
543,0.8735288725360735
544,-0.9360933591703349
545,-0.3920420877760238
546,-0.916290731874155
547,-1.4469189829363254
548,-2.012628462278356
549,2.512305623976115
550,-0.75377180237638
551,0.6683930664357762
552,-0.3662907536495571
553,-1.1631508098056809
554,0.07825219689974894
555,1.034896474282002
556,2.1324961046357256
557,-2.197224577336219
558,1.2286110153922754
559,-2.0564520234551367
560,1.7439224466971124
561,-1.2130226398458537
562,-3.4011973816621555
563,0.8842255431113679
564,-0.30368241379822214
565,1.4927412429899372
566,-1.276293465905562
567,0.13815033848081715
568,2.0794415416798357
569,-0.635988766719997
570,0.637577329405135
571,-1.2943568657942053
572,0.0
573,-2.012628462278356
574,0.23363797697028366
575,-0.9060932049627091
576,-2.154664962917424
577,-0.7205461547480598
578,-1.152656384149469
579,-0.9886113934537812
580,0.38865798979178345
581,-1.0414538748281612
582,0.33950714031636675
583,0.5108256237659905
584,0.9932517730102832
585,-2.062049798967967
586,1.0950598870637416
587,0.9108706644048161
588,-1.210107792893452
589,-3.295836866004329
590,1.2795554854919429
591,2.995732273553991
592,-1.6211339521972912
593,-2.03688192726104
594,-0.5108256237659909
595,-3.091042453358316
596,2.543351479518695
597,-0.8683512695850357
598,-1.686398953570229
599,-4.285882774120979
600,2.1427488939053716
601,-0.44183275227903884
602,0.5991182309116692
603,0.22778393087071214
604,-1.9560625205193314
605,1.8718021769015913
606,-1.0986122886681098
607,-4.330733340286331
608,2.8423982536332884
609,0.4054651081081645
610,-3.9019726695746444
611,2.120263536200091
612,-2.484906649788
613,-0.33647223662121295
614,1.2527629684953685
615,-0.307484699747961
616,4.700480365792417
617,-0.27871340246902054
618,-0.30918827767274415
619,1.0414538748281612
620,0.16212325920567605
621,0.6007738604289301
622,0.33314444652853803
623,-5.384495062789089
624,-1.0986122886681098
625,5.231108616854587
626,-0.9985057043222262
627,-0.37561214495848283
628,1.9187591599893623
629,2.595254706956865
630,-1.2992829841302607
631,0.02666824708216131
632,0.40546510810816416
633,-0.762140052046897
634,2.0794415416798357
635,-1.4522523289116878
636,2.0573237364262167
637,-1.0986122886681098
638,-3.295836866004329
639,0.5819446712384646
640,-0.9656544549924906
641,4.304065093204169
642,0.039678973924219096
643,-0.5902897951202375
644,1.1275998255413615
645,3.46182200347859
646,-0.3184537311185345
647,0.818310323513951
648,3.9453089830616133
649,1.87226043767255
650,1.5538680612792901
651,-0.4054651081081645
652,3.738991495541284
653,1.9664026694454302
654,-0.5306282510621707
655,0.15415067982725805
656,-0.6776273955460947
657,-2.0014800002101243
658,1.4759065198095782
659,-2.6108412972012127
660,-1.9459101490553135
661,0.9409833444645268
662,2.2528395839386044
663,1.4122929733118117
664,1.3382851419335302
665,1.7277376104631248
666,-0.7985076962177717
667,0.4307829160924541
668,-0.5978370007556202
669,-2.9289191941524573
670,-1.4403615823901665
671,-1.916922612182061
672,-2.9444389791664407
673,-0.9456429438866829
674,-1.349926716949016
675,-1.7917594692280547
676,-0.9060932049627091
677,-0.37561214495848283
678,1.2953225829141637
679,-0.9808292530117262
680,0.25452986513487996
681,1.9459101490553132
682,0.0
683,-3.295836866004329
684,-2.70805020110221
685,-1.267688618712044
686,0.6208265189803188
687,1.479076094570857
688,-1.9859154836690125
689,-2.014903020542265
690,-1.6650077635889111
691,0.11778303565638337
692,-0.3254224004346278
693,1.4987723445465808
694,-0.5775439369891182
695,3.5225567457957188
696,-1.0531499145913523
697,-3.295836866004329
698,-2.389596469983675
699,-3.9019726695746444
700,0.6931471805599453
701,0.5461591239490458
702,0.6931471805599453
703,-2.2104698040862405
704,-1.2237754316221157
705,2.7233908662796917
706,0.5877866649021191
707,0.7507170323814227
708,0.47227818750949757
709,0.47000362924573547
710,0.0
711,-0.17693070815907808
712,-1.0033021088637848
713,0.30830135965451655
714,-0.1451820098444978
715,-1.203972804325936
716,-1.2750687260096667
717,1.7740830179172784
718,0.20067069546215155
719,0.6268977950187447
720,0.8549902060103594
721,-2.676444861686879
722,3.343058094766615
723,-0.6138104383234237
724,-0.8754687373538999
725,0.2876820724517808
726,2.8100718154945215
727,2.561599270576254
728,-2.0971411187792373
729,-1.6094379124341005
730,-0.2231435513142097
731,0.2876820724517808
732,-0.8668106746107855
733,-0.4985555311741763
734,-1.0531499145913523
735,0.5826053061601217
736,-1.504077396776274
737,0.6208265189803188
738,2.647946277032505
739,-3.6635616461296463
740,1.299282984130261
741,1.4778000531115365
742,-2.1465808445174646
743,0.3545450176809073
744,0.669616683149751
745,0.6931471805599453
746,-0.5472953035473829
747,-0.6931471805599453
748,0.2876820724517808
749,-2.1400661634962708
750,-0.7503055943998937
751,0.05264373348542195
752,-2.9338568698359033
753,-2.833213344056216
754,-1.6094379124341003
755,2.456735772821304
756,-3.295836866004329
757,-0.08701137698962969
758,1.9459332748439215
759,-2.0014800002101243
760,1.593851322189947
761,-2.598565968260522
762,-0.6085897925318826
763,0.5908683314395269
764,-0.4754236967150747
765,-0.18232155679395445
766,-0.06453852113757108
767,0.0
768,-1.2396908869280159
769,-3.1872704854528693
770,-1.3397743454849977
771,-1.6094379124341003
772,-3.295836866004329
773,-2.2643638801738484
774,-2.596132284898225
775,-3.9318256327243257
776,-1.4469189829363258
777,0.30830135965451655
778,-1.4816045409242156
779,2.2121279828387945
780,0.2602830982636668
781,-1.6094379124341003
782,1.6894806201076364
783,-3.2834143460057716
784,-0.8383291904044432
785,-2.20537618909303
786,-2.5212742939588746
787,-3.7750571503549883
788,1.8611879756598184
789,1.1526795099383853
790,0.7723827799598177
791,-0.2876820724517808
792,0.7217390471410658
793,1.6094379124341003
794,-0.201483082892671
795,-1.6681455132608787
796,-2.2881963555419462
797,2.089010992695987
798,-1.0986122886681098
799,-0.5108256237659909
800,-1.0986122886681098
801,-1.1239300966523995
802,-1.0185695809945732
803,0.0
804,-3.697178256928632
805,1.6482112983600619
806,0.18232155679395445
807,-1.7525851147694995
808,1.7404661748405044
809,-0.49247648509779385
810,-1.0986122886681096
811,-1.5804503755608483
812,2.0794415416798357
813,0.8892620594862355
814,-2.030170492673053
815,-2.6625878270254524
816,-1.2039728043259361
817,-1.5314763709643886
818,-2.351375257163478
819,-1.5040773967762742
820,-0.1479201300766224
821,-2.436116485618568
822,-1.3217558399823197
823,-1.2909841813155656
824,-0.6931471805599453
825,-1.2383742310432688
826,-0.5108256237659909
827,0.6592456288842636
828,0.0
829,1.1737241708840969
830,-0.7482069577429722
831,2.33893896491056
832,-1.6094379124341003
833,-0.7230001437096267
834,-3.8794998137225862
835,-1.6761562256571632
836,-3.091042453358316
837,2.3272777055844176
838,2.869728557031314
839,-1.0986122886681098
840,1.2012664427281927
841,-1.7047480922384257
842,3.120895416507997
843,-0.6085897925318826
844,-2.1216418961702126
845,0.6931471805599452
846,-1.0296194171811583
847,-1.0870514662670332
848,-0.2097205309820689
849,0.7472144018302211
850,-2.6026896854443837
851,-2.4277482359480516
852,0.6194974691771673
853,2.1972245773362196
854,0.7963314167951756
855,-0.26438650984825873
856,-0.10536051565782634
857,0.6931471805599453
858,-2.224623551524334
859,0.42104653045332724
860,-1.9740810260220096
861,0.05715841383994835
862,-1.6211339521972912
863,1.5926307941177194
864,-2.819545705327552
865,-0.6931471805599453
866,-1.4201959127955721
867,-0.24116205681688818
868,0.980829253011726
869,-1.5379789484519555
870,0.222372046855134
871,2.02044320091788
872,1.5988789288922056
873,2.7641069071838724
874,1.8306748854777282
875,0.0
876,2.4849066497880004
877,-0.8946302634526235
878,-0.4795730802618863
879,-2.43361335540045
880,-1.122142786078304
881,0.485507815781701
882,-0.31121256986197476
883,-0.05404409548146896
884,-0.916290731874155
885,1.8870696490323793
886,-2.436116485618568
887,-0.9028677115420143
888,-1.2656663733312756
889,-1.1526563841494692
890,-1.203972804325936
891,-0.5108256237659909
892,1.8281271133989296
893,-0.635988766719997
894,-2.70805020110221
895,0.5213200494220356
896,-1.0345904299031794
897,1.5357882010513324
898,-2.171249090932959
899,0.32685642691041417
900,-0.6539728261013487
901,-2.6108412972012123
902,-2.197224577336219
903,-0.02597548640326064
904,2.143328809131087
905,-1.0986122886681098
906,2.01620935645632
907,-1.3480731482996933
908,0.08455738802806323
909,-0.46536324968923326
910,-2.662587827025453
911,-2.302585092994046
912,1.0647107369924282
913,-0.05715841383994835
914,0.47647614375135294
915,3.2881823726437966
916,0.0
917,1.3862943611198906
918,-0.5246826584274169
919,-0.28286278601583215
920,-0.47000362924573524
921,1.8458266904983305
922,1.4781590882146955
923,1.7300659002227157
924,1.791759469228055
925,-1.126011262856224
926,1.0310189975355812
927,-1.5404450409471484
928,0.916290731874155
929,-0.807618886462993
930,-4.787491742782046
931,-0.9886113934537812
932,-1.3291359472799424
933,-0.809784084285706
934,1.5040773967762737
935,2.701435891055613
936,-0.4054651081081646
937,-3.295836866004329
938,0.06330735222543929
939,-2.6492097010792763
940,0.980829253011726
941,-0.2602830982636668
942,-0.7888530306563125
943,0.3448404862917296
944,-4.343805421853684
945,0.2909661476529708
946,-1.0406896409354047
947,0.0
948,2.1972245773362196
949,-3.0040310763686864
950,-0.2967932626969973
951,-0.6931471805599453
952,-2.5455312716044354
953,1.729801594683976
954,-1.329135947279942
955,-0.7146533857809088
956,-4.718498871295094
957,0.33774693405321354
958,-0.3082562042070612
959,-2.3460702049337843
960,-0.6041996945434489
961,-3.9019726695746444
962,0.1026541540600836
963,-1.5639755383573428
964,1.2992829841302607
965,-0.8266785731844681
966,-1.791759469228055
967,1.791759469228055
968,-2.197224577336219
969,0.359573168368625
970,-0.7390391202995351
971,2.0794415416798357
972,-3.6109179126442243
973,-0.7230001437096267
974,3.424262654593151
975,-1.1798024433981231
976,2.479075729477207
977,1.5404450409471486
978,-2.515678308454754
979,0.3482255388395261
980,-0.8109302162163288
981,-0.3254224004346278
982,-1.2237754316221157
983,-2.270061901288486
984,-1.0986122886681098
985,-0.03774032798284743
986,5.094772173302456
987,1.546802341442616
988,0.3364722366212125
989,1.6141885151926982
990,-2.302585092994046
991,0.0
992,-0.6931471805599454
993,-0.36890751237436703
994,-2.0794415416798357
995,-0.9019019944220559
996,-2.2643638801738484
997,-1.791759469228055
998,-2.8643962714929043
999,-0.023530497410193973
1000,0.0
1001,0.3593740009078976
1002,2.3363583183170693
1003,1.8370160608161763
1004,-1.6650077635889111
1005,2.272125885509337
1006,1.0428209290396948
1007,-1.9029851043382795
1008,0.916290731874155
1009,-4.382026634673881
1010,1.203972804325936
1011,-0.18232155679395445
1012,0.5014797613477531
1013,-2.197224577336219
1014,0.6931471805599453
1015,0.0
1016,-2.9575110607337933
1017,-2.1282317058492684
1018,0.0
1019,-1.7346010553881066
1020,0.45678152828447094
1021,-2.251268672817469
1022,0.9942522733438675
1023,-3.5263605246161616
1024,-2.8498803965414283
1025,0.31368068464381194
1026,-3.245193133185574
1027,-0.693147180559945
1028,-0.29546421289383584
1029,4.4438590130252535
1030,-2.054123733695546
1031,-0.30075415401913386
1032,1.728701333260918
1033,-2.4203681286504293
1034,-1.3194812817184514
1035,-1.815289966638249
1036,-0.8708283577973974
1037,1.4873693913991675
1038,-0.08701137698962969
1039,-0.6931471805599454
1040,0.22778393087071214
1041,-0.5831462853456166
1042,0.22778393087071214
1043,-0.18232155679395445
1044,-1.8588987720656838
1045,-0.8383291904044432
1046,-4.285882774120979
1047,-1.836211231798889
1048,-1.3862943611198906
1049,-0.18807917022741738
1050,-0.47000362924573524
1051,0.0
1052,-2.70805020110221
1053,-1.9859154836690125
1054,0.8031480757742742
1055,-2.249000846859939
1056,-1.2083112059245344
1057,-0.4054651081081645
1058,-0.08511265289284123
1059,1.4271163556401456
1060,-0.21622310846963577
1061,-0.3483066942682158
1062,-0.9236708391717778
1063,0.37156355643248284
1064,-1.252762968495368
1065,-2.92398836869515
1066,0.2231435513142097
1067,-0.5826053061601217
1068,1.5475625087160125
1069,-1.791759469228055
1070,-1.349926716949016
1071,-0.5461649902112997
1072,1.209837923778334
1073,-2.374905754573672
1074,-2.1400661634962708
1075,-0.29546421289383584
1076,-1.3862943611198904
1077,-1.6650077635889111
1078,-1.1856236656577392
1079,0.43479272320268514
1080,-3.1135153092103747
1081,0.0
1082,1.0000766154431786
1083,-0.5108256237659905
1084,-0.28768207245178123
1085,-1.1856236656577392
1086,-0.7944009142651183
1087,0.17185025692665912
1088,-1.4916548767777167
1089,1.8353845489754264
1090,1.2555601731164292
1091,-2.4277482359480516
1092,-1.3518081850487214
1093,2.1488509930520032
1094,0.8162072733171724
1095,-2.3223877202902257
1096,-0.41361671986489246
1097,-0.9899404432569494
1098,-1.9832976811269334
1099,-1.126011262856224
1100,1.7989797172015418
1101,-0.4353180712578455
1102,-0.8668106746107855
1103,0.3184537311185349
1104,-0.8266785731844681
1105,0.5108256237659905
1106,-1.5639755383573428
1107,-0.4054651081081645
1108,0.5260930958967789
1109,-3.9019726695746444
1110,-1.0340737675305385
1111,-0.6931471805599453
1112,-0.9444616088408515
1113,1.0116009116784799
1114,0.666502059266519
1115,-0.30535852376235006
1116,-1.262915339959386
1117,-0.4418327522790393
1118,-2.8903717578961645
1119,-0.843429383609283
1120,-2.512305623976115
1121,2.9444389791664403
1122,-0.9830090450972584
1123,-2.03688192726104
1124,-1.6376087894007967
1125,1.2636920390275588
1126,1.3862943611198906
1127,-0.39390428570708824
1128,-3.068052935133617
1129,-3.295836866004329
1130,-0.719122666963206
1131,0.554034378097227
1132,0.20909179785855958
1133,1.417066019786644
1134,-0.7664784536454947
1135,-2.970414465569701
1136,-1.9459101490553135
1137,-0.762140052046897
1138,-0.48183808689273855
1139,0.0
1140,1.4469189829363258
1141,-0.6931471805599456
1142,-0.9162907318741553
1143,-0.15168458733206514
1144,-4.343805421853684
1145,-2.240709689275958
1146,-2.4849066497880004
1147,-1.7209334166594425
1148,-0.4054651081081645
1149,-0.19782574332991976
1150,-0.08701137698962969
1151,1.2060982036382493
1152,0.4054651081081645
1153,2.0149030205422647
1154,-1.3349779409434055
1155,-0.307484699747961
1156,-1.7525851147694995
1157,0.4462871026284194
1158,-1.1371597249245076
1159,-2.197224577336219
1160,-1.0986122886681096
1161,1.496836235519714
1162,-2.0222831278398874
1163,1.3011817082271142
1164,0.5306282510621703
1165,-0.7205461547480598
1166,-2.6026896854443837
1167,0.0
1168,0.9116287187683434
1169,-3.2834143460057716
1170,2.197224577336219
1171,0.026433257068156024
1172,-3.1872704854528693
1173,-0.8556661100577201
1174,0.08701137698962924
1175,0.40546510810816416
1176,-0.018018505502677584
1177,0.0
1178,-2.515678308454754
1179,-0.36264511092523577
1180,0.683294884116934
1181,-3.4834354798991276
1182,-1.6094379124341003
1183,-0.864974311697717
1184,3.3945433091814445
1185,1.0647107369924282
1186,-3.998200701669198
1187,-0.41361671986489235
1188,-0.3746934494414105
1189,-0.9279867716373462
1190,1.0181669234493702
1191,-1.3375041969504586
1192,-0.6931471805599453
1193,0.3437715391028249
1194,0.1617474250386962
1195,0.12675170563914406
1196,-1.3862943611198904
1197,-0.8109302162163288
1198,2.1972245773362196
1199,0.916290731874155
1200,0.6931471805599456
1201,-2.6026896854443837
1202,-3.697178256928632
1203,-1.174985267452684
1204,-0.35139788683788886
1205,-1.7917594692280552
1206,0.5389965007326869
1207,-0.9760099665757775
1208,1.0986122886681098
1209,0.38865798979178345
1210,-1.128465251817791
1211,-2.4849066497880004
1212,-2.9444158533773455
1213,2.1112749021850457
1214,0.03278982282299081
1215,-1.4586150226995165
1216,-0.693147180559945
1217,2.3978952727983707
1218,1.3225949805902886
1219,-2.8903717578961645
1220,-0.12337902116050437
1221,-1.4781019103730135
1222,1.3862943611198906
1223,-1.6226831391841214
